-1.9	-0.75
-1.9	-0.7
-1.9	-0.65
-1.9	-0.6
-1.9	-0.55
-1.9	-0.5
-1.9	-0.45
-1.9	-0.4
-1.9	-0.35
-1.9	-0.3
-1.9	-0.25
-1.9	-0.2
-1.9	-0.15
-1.9	-0.1
-1.9	-0.05
-1.9	0
-1.9	0.05
-1.9	0.1
-1.9	0.15
-1.9	0.2
-1.9	0.25
-1.9	0.3
-1.9	0.35
-1.9	0.4
-1.9	0.45
-1.9	0.5
-1.9	0.55
-1.9	0.6
-1.9	0.65
-1.9	0.7
-1.9	0.75
-1.9	0.8
-1.9	0.85
-1.9	0.9
-1.9	0.95
-1.9	1
-1.9	1.05
-1.9	1.1
-1.9	1.15
-1.9	1.2
-1.9	1.25
-1.9	1.3
-1.9	1.35
-1.9	1.4
-1.9	1.45
-1.9	1.5
-1.9	1.55
-1.9	1.6
-1.9	1.65
-1.9	1.7
-1.9	1.75
-1.9	1.8
-1.9	1.85
-1.9	1.9
-1.9	1.95
-1.9	2
-1.9	2.05
-1.9	2.1
-1.9	2.15
-1.9	2.2
-1.9	2.25
-1.9	2.3
-1.9	2.35
-1.9	2.4
-1.9	2.45
-1.9	2.5
-1.9	2.55
-1.9	2.6
-1.9	2.65
-1.9	2.7
-1.9	2.75
-1.9	2.8
-1.9	2.85
-1.9	2.9
-1.9	2.95
-1.9	3
-1.85	-3
-1.85	-2.95
-1.85	-2.9
-1.85	-2.85
-1.85	-2.8
-1.85	-2.75
-1.85	-2.7
-1.85	-2.65
-1.85	-2.6
-1.85	-2.55
-1.85	-2.5
-1.85	-2.45
-1.85	-2.4
-1.85	-2.35
-1.85	-2.3
-1.85	-2.25
-1.85	-2.2
-1.85	-2.15
-1.85	-2.1
-1.85	-2.05
-1.85	-2
-1.85	-1.95
-1.85	-1.9
-1.85	-1.85
-1.85	-1.8
-1.85	-1.75
-1.85	-1.7
-1.85	-1.65
-1.85	-1.6
-1.85	-1.55
-1.85	-1.5
-1.85	-1.45
-1.85	-1.4
-1.85	-1.35
-1.85	-1.3
-1.85	-1.25
-1.85	-1.2
-1.85	-1.15
-1.85	-1.1
-1.85	-1.05
-1.85	-1
-1.85	-0.95
-1.85	-0.9
-1.85	-0.85
-1.85	-0.8
-1.85	-0.75
-1.85	-0.7
-1.85	-0.65
-1.85	-0.6
-1.85	-0.55
-1.85	-0.5
-1.85	-0.45
-1.85	-0.4
-1.85	-0.35
-1.85	-0.3
-1.85	-0.25
-1.85	-0.2
-1.85	-0.15
-1.85	-0.1
-1.85	-0.05
-1.85	0
-1.85	0.05
-1.85	0.1
-1.85	0.15
-1.85	0.2
-1.85	0.25
-1.85	0.3
-1.85	0.35
-1.85	0.4
-1.85	0.45
-1.85	0.5
-1.85	0.55
-1.85	0.6
-1.85	0.65
-1.85	0.7
-1.85	0.75
-1.85	0.8
-1.85	0.85
-1.85	0.9
-1.85	0.95
-1.85	1
-1.85	1.05
-1.85	1.1
-1.85	1.15
-1.85	1.2
-1.85	1.25
-1.85	1.3
-1.85	1.35
-1.85	1.4
-1.85	1.45
-1.85	1.5
-1.85	1.55
-1.85	1.6
-1.85	1.65
-1.85	1.7
-1.85	1.75
-1.85	1.8
-1.85	1.85
-1.85	1.9
-1.85	1.95
-1.85	2
-1.85	2.05
-1.85	2.1
-1.85	2.15
-1.85	2.2
-1.85	2.25
-1.85	2.3
-1.85	2.35
-1.85	2.4
-1.85	2.45
-1.85	2.5
-1.85	2.55
-1.85	2.6
-1.85	2.65
-1.85	2.7
-1.85	2.75
-1.85	2.8
-1.85	2.85
-1.85	2.9
-1.85	2.95
-1.85	3
-1.8	-3
-1.8	-2.95
-1.8	-2.9
-1.8	-2.85
-1.8	-2.8
-1.8	-2.75
-1.8	-2.7
-1.8	-2.65
-1.8	-2.6
-1.8	-2.55
-1.8	-2.5
-1.8	-2.45
-1.8	-2.4
-1.8	-2.35
-1.8	-2.3
-1.8	-2.25
-1.8	-2.2
-1.8	-2.15
-1.8	-2.1
-1.8	-2.05
-1.8	-2
-1.8	-1.95
-1.8	-1.9
-1.8	-1.85
-1.8	-1.8
-1.8	-1.75
-1.8	-1.7
-1.8	-1.65
-1.8	-1.6
-1.8	-1.55
-1.8	-1.5
-1.8	-1.45
-1.8	-1.4
-1.8	-1.35
-1.8	-1.3
-1.8	-1.25
-1.8	-1.2
-1.8	-1.15
-1.8	-1.1
-1.8	-1.05
-1.8	-1
-1.8	-0.95
-1.8	-0.9
-1.8	-0.85
-1.8	-0.8
-1.8	-0.75
-1.8	-0.7
-1.8	-0.65
-1.8	-0.6
-1.8	-0.55
-1.8	-0.5
-1.8	-0.45
-1.8	-0.4
-1.8	-0.35
-1.8	-0.3
-1.8	-0.25
-1.8	-0.2
-1.8	-0.15
-1.8	-0.1
-1.8	-0.05
-1.8	0
-1.8	0.05
-1.8	0.1
-1.8	0.15
-1.8	0.2
-1.8	0.25
-1.8	0.3
-1.8	0.35
-1.8	0.4
-1.8	0.45
-1.8	0.5
-1.8	0.55
-1.8	0.6
-1.8	0.65
-1.8	0.7
-1.8	0.75
-1.8	0.8
-1.8	0.85
-1.8	0.9
-1.8	0.95
-1.8	1
-1.8	1.05
-1.8	1.1
-1.8	1.15
-1.8	1.2
-1.8	1.25
-1.8	1.3
-1.8	1.35
-1.8	1.4
-1.8	1.45
-1.8	1.5
-1.8	1.55
-1.8	1.6
-1.8	1.65
-1.8	1.7
-1.8	1.75
-1.8	1.8
-1.8	1.85
-1.8	1.9
-1.8	1.95
-1.8	2
-1.8	2.05
-1.8	2.1
-1.8	2.15
-1.8	2.2
-1.8	2.25
-1.8	2.3
-1.8	2.35
-1.8	2.4
-1.8	2.45
-1.8	2.5
-1.8	2.55
-1.8	2.6
-1.8	2.65
-1.8	2.7
-1.8	2.75
-1.8	2.8
-1.8	2.85
-1.8	2.9
-1.8	2.95
-1.8	3
-1.75	-3
-1.75	-2.95
-1.75	-2.9
-1.75	-2.85
-1.75	-2.8
-1.75	-2.75
-1.75	-2.7
-1.75	-2.65
-1.75	-2.6
-1.75	-2.55
-1.75	-2.5
-1.75	-2.45
-1.75	-2.4
-1.75	-2.35
-1.75	-2.3
-1.75	-2.25
-1.75	-2.2
-1.75	-2.15
-1.75	-2.1
-1.75	-2.05
-1.75	-2
-1.75	-1.95
-1.75	-1.9
-1.75	-1.85
-1.75	-1.8
-1.75	-1.75
-1.75	-1.7
-1.75	-1.65
-1.75	-1.6
-1.75	-1.55
-1.75	-1.5
-1.75	-1.45
-1.75	-1.4
-1.75	-1.35
-1.75	-1.3
-1.75	-1.25
-1.75	-1.2
-1.75	-1.15
-1.75	-1.1
-1.75	-1.05
-1.75	-1
-1.75	-0.95
-1.75	-0.9
-1.75	-0.85
-1.75	-0.8
-1.75	-0.75
-1.75	-0.7
-1.75	-0.65
-1.75	-0.6
-1.75	-0.55
-1.75	-0.5
-1.75	-0.45
-1.75	-0.4
-1.75	-0.35
-1.75	-0.3
-1.75	-0.25
-1.75	-0.2
-1.75	-0.15
-1.75	-0.1
-1.75	-0.05
-1.75	0
-1.75	0.05
-1.75	0.1
-1.75	0.15
-1.75	0.2
-1.75	0.25
-1.75	0.3
-1.75	0.35
-1.75	0.4
-1.75	0.45
-1.75	0.5
-1.75	0.55
-1.75	0.6
-1.75	0.65
-1.75	0.7
-1.75	0.75
-1.75	0.8
-1.75	0.85
-1.75	0.9
-1.75	0.95
-1.75	1
-1.75	1.05
-1.75	1.1
-1.75	1.15
-1.75	1.2
-1.75	1.25
-1.75	1.3
-1.75	1.35
-1.75	1.4
-1.75	1.45
-1.75	1.5
-1.75	1.55
-1.75	1.6
-1.75	1.65
-1.75	1.7
-1.75	1.75
-1.75	1.8
-1.75	1.85
-1.75	1.9
-1.75	1.95
-1.75	2
-1.75	2.05
-1.75	2.1
-1.75	2.15
-1.75	2.2
-1.75	2.25
-1.75	2.3
-1.75	2.35
-1.75	2.4
-1.75	2.45
-1.75	2.5
-1.75	2.55
-1.75	2.6
-1.75	2.65
-1.75	2.7
-1.75	2.75
-1.75	2.8
-1.75	2.85
-1.75	2.9
-1.75	2.95
-1.75	3
-1.7	-3
-1.7	-2.95
-1.7	-2.9
-1.7	-2.85
-1.7	-2.8
-1.7	-2.75
-1.7	-2.7
-1.7	-2.65
-1.7	-2.6
-1.7	-2.55
-1.7	-2.5
-1.7	-2.45
-1.7	-2.4
-1.7	-2.35
-1.7	-2.3
-1.7	-2.25
-1.7	-2.2
-1.7	-2.15
-1.7	-2.1
-1.7	-2.05
-1.7	-2
-1.7	-1.95
-1.7	-1.9
-1.7	-1.85
-1.7	-1.8
-1.7	-1.75
-1.7	-1.7
-1.7	-1.65
-1.7	-1.6
-1.7	-1.55
-1.7	-1.5
-1.7	-1.45
-1.7	-1.4
-1.7	-1.35
-1.7	-1.3
-1.7	-1.25
-1.7	-1.2
-1.7	-1.15
-1.7	-1.1
-1.7	-1.05
-1.7	-1
-1.7	-0.95
-1.7	-0.9
-1.7	-0.85
-1.7	-0.8
-1.7	-0.75
-1.7	-0.7
-1.7	-0.65
-1.7	-0.6
-1.7	-0.55
-1.7	-0.5
-1.7	-0.45
-1.7	-0.4
-1.7	-0.35
-1.7	-0.3
-1.7	-0.25
-1.7	-0.2
-1.7	-0.15
-1.7	-0.1
-1.7	-0.05
-1.7	0
-1.7	0.05
-1.7	0.1
-1.7	0.15
-1.7	0.2
-1.7	0.25
-1.7	0.3
-1.7	0.35
-1.7	0.4
-1.7	0.45
-1.7	0.5
-1.7	0.55
-1.7	0.6
-1.7	0.65
-1.7	0.7
-1.7	0.75
-1.7	0.8
-1.7	0.85
-1.7	0.9
-1.7	0.95
-1.7	1
-1.7	1.05
-1.7	1.1
-1.7	1.15
-1.7	1.2
-1.7	1.25
-1.7	1.3
-1.7	1.35
-1.7	1.4
-1.7	1.45
-1.7	1.5
-1.7	1.55
-1.7	1.6
-1.7	1.65
-1.7	1.7
-1.7	1.75
-1.7	1.8
-1.7	1.85
-1.7	1.9
-1.7	1.95
-1.7	2
-1.7	2.05
-1.7	2.1
-1.7	2.15
-1.7	2.2
-1.7	2.25
-1.7	2.3
-1.7	2.35
-1.7	2.4
-1.7	2.45
-1.7	2.5
-1.7	2.55
-1.7	2.6
-1.7	2.65
-1.7	2.7
-1.7	2.75
-1.7	2.8
-1.7	2.85
-1.7	2.9
-1.7	2.95
-1.7	3
-1.65	-3
-1.65	-2.95
-1.65	-2.9
-1.65	-2.85
-1.65	-2.8
-1.65	-2.75
-1.65	-2.7
-1.65	-2.65
-1.65	-2.6
-1.65	-2.55
-1.65	-2.5
-1.65	-2.45
-1.65	-2.4
-1.65	-2.35
-1.65	-2.3
-1.65	-2.25
-1.65	-2.2
-1.65	-2.15
-1.65	-2.1
-1.65	-2.05
-1.65	-2
-1.65	-1.95
-1.65	-1.9
-1.65	-1.85
-1.65	-1.8
-1.65	-1.75
-1.65	-1.7
-1.65	-1.65
-1.65	-1.6
-1.65	-1.55
-1.65	-1.5
-1.65	-1.45
-1.65	-1.4
-1.65	-1.35
-1.65	-1.3
-1.65	-1.25
-1.65	-1.2
-1.65	-1.15
-1.65	-1.1
-1.65	-1.05
-1.65	-1
-1.65	-0.95
-1.65	-0.9
-1.65	-0.85
-1.65	-0.8
-1.65	-0.75
-1.65	-0.7
-1.65	-0.65
-1.65	-0.6
-1.65	-0.55
-1.65	-0.5
-1.65	-0.45
-1.65	-0.4
-1.65	-0.35
-1.65	-0.3
-1.65	-0.25
-1.65	-0.2
-1.65	-0.15
-1.65	-0.1
-1.65	-0.05
-1.65	0
-1.65	0.05
-1.65	0.1
-1.65	0.15
-1.65	0.2
-1.65	0.25
-1.65	0.3
-1.65	0.35
-1.65	0.4
-1.65	0.45
-1.65	0.5
-1.65	0.55
-1.65	0.6
-1.65	0.65
-1.65	0.7
-1.65	0.75
-1.65	0.8
-1.65	0.85
-1.65	0.9
-1.65	0.95
-1.65	1
-1.65	1.05
-1.65	1.1
-1.65	1.15
-1.65	1.2
-1.65	1.25
-1.65	1.3
-1.65	1.35
-1.65	1.4
-1.65	1.45
-1.65	1.5
-1.65	1.55
-1.65	1.6
-1.65	1.65
-1.65	1.7
-1.65	1.75
-1.65	1.8
-1.65	1.85
-1.65	1.9
-1.65	1.95
-1.65	2
-1.65	2.05
-1.65	2.1
-1.65	2.15
-1.65	2.2
-1.65	2.25
-1.65	2.3
-1.65	2.35
-1.65	2.4
-1.65	2.45
-1.65	2.5
-1.65	2.55
-1.65	2.6
-1.65	2.65
-1.65	2.7
-1.65	2.75
-1.65	2.8
-1.65	2.85
-1.65	2.9
-1.65	2.95
-1.65	3
-1.6	-3
-1.6	-2.95
-1.6	-2.9
-1.6	-2.85
-1.6	-2.8
-1.6	-2.75
-1.6	-2.7
-1.6	-2.65
-1.6	-2.6
-1.6	-2.55
-1.6	-2.5
-1.6	-2.45
-1.6	-2.4
-1.6	-2.35
-1.6	-2.3
-1.6	-2.25
-1.6	-2.2
-1.6	-2.15
-1.6	-2.1
-1.6	-2.05
-1.6	-2
-1.6	-1.95
-1.6	-1.9
-1.6	-1.85
-1.6	-1.8
-1.6	-1.75
-1.6	-1.7
-1.6	-1.65
-1.6	-1.6
-1.6	-1.55
-1.6	-1.5
-1.6	-1.45
-1.6	-1.4
-1.6	-1.35
-1.6	-1.3
-1.6	-1.25
-1.6	-1.2
-1.6	-1.15
-1.6	-1.1
-1.6	-1.05
-1.6	-1
-1.6	-0.95
-1.6	-0.9
-1.6	-0.85
-1.6	-0.8
-1.6	-0.75
-1.6	-0.7
-1.6	-0.65
-1.6	-0.6
-1.6	-0.55
-1.6	-0.5
-1.6	-0.45
-1.6	-0.4
-1.6	-0.35
-1.6	-0.3
-1.6	-0.25
-1.6	-0.2
-1.6	-0.15
-1.6	-0.1
-1.6	-0.05
-1.6	0
-1.6	0.05
-1.6	0.1
-1.6	0.15
-1.6	0.2
-1.6	0.25
-1.6	0.3
-1.6	0.35
-1.6	0.4
-1.6	0.45
-1.6	0.5
-1.6	0.55
-1.6	0.6
-1.6	0.65
-1.6	0.7
-1.6	0.75
-1.6	0.8
-1.6	0.85
-1.6	0.9
-1.6	0.95
-1.6	1
-1.6	1.05
-1.6	1.1
-1.6	1.15
-1.6	1.2
-1.6	1.25
-1.6	1.3
-1.6	1.35
-1.6	1.4
-1.6	1.45
-1.6	1.5
-1.6	1.55
-1.6	1.6
-1.6	1.65
-1.6	1.7
-1.6	1.75
-1.6	1.8
-1.6	1.85
-1.6	1.9
-1.6	1.95
-1.6	2
-1.6	2.05
-1.6	2.1
-1.6	2.15
-1.6	2.2
-1.6	2.25
-1.6	2.3
-1.6	2.35
-1.6	2.4
-1.6	2.45
-1.6	2.5
-1.6	2.55
-1.6	2.6
-1.6	2.65
-1.6	2.7
-1.6	2.75
-1.6	2.8
-1.6	2.85
-1.6	2.9
-1.6	2.95
-1.6	3
-1.55	-3
-1.55	-2.95
-1.55	-2.9
-1.55	-2.85
-1.55	-2.8
-1.55	-2.75
-1.55	-2.7
-1.55	-2.65
-1.55	-2.6
-1.55	-2.55
-1.55	-2.5
-1.55	-2.45
-1.55	-2.4
-1.55	-2.35
-1.55	-2.3
-1.55	-2.25
-1.55	-2.2
-1.55	-2.15
-1.55	-2.1
-1.55	-2.05
-1.55	-2
-1.55	-1.95
-1.55	-1.9
-1.55	-1.85
-1.55	-1.8
-1.55	-1.75
-1.55	-1.7
-1.55	-1.65
-1.55	-1.6
-1.55	-1.55
-1.55	-1.5
-1.55	-1.45
-1.55	-1.4
-1.55	-1.35
-1.55	-1.3
-1.55	-1.25
-1.55	-1.2
-1.55	-1.15
-1.55	-1.1
-1.55	-1.05
-1.55	-1
-1.55	-0.95
-1.55	-0.9
-1.55	-0.85
-1.55	-0.8
-1.55	-0.75
-1.55	-0.7
-1.55	-0.65
-1.55	-0.6
-1.55	-0.55
-1.55	-0.5
-1.55	-0.45
-1.55	-0.4
-1.55	-0.35
-1.55	-0.3
-1.55	-0.25
-1.55	-0.2
-1.55	-0.15
-1.55	-0.1
-1.55	-0.05
-1.55	0
-1.55	0.05
-1.55	0.1
-1.55	0.15
-1.55	0.2
-1.55	0.25
-1.55	0.3
-1.55	0.35
-1.55	0.4
-1.55	0.45
-1.55	0.5
-1.55	0.55
-1.55	0.6
-1.55	0.65
-1.55	0.7
-1.55	0.75
-1.55	0.8
-1.55	0.85
-1.55	0.9
-1.55	0.95
-1.55	1
-1.55	1.05
-1.55	1.1
-1.55	1.15
-1.55	1.2
-1.55	1.25
-1.55	1.3
-1.55	1.35
-1.55	1.4
-1.55	1.45
-1.55	1.5
-1.55	1.55
-1.55	1.6
-1.55	1.65
-1.55	1.7
-1.55	1.75
-1.55	1.8
-1.55	1.85
-1.55	1.9
-1.55	1.95
-1.55	2
-1.55	2.05
-1.55	2.1
-1.55	2.15
-1.55	2.2
-1.55	2.25
-1.55	2.3
-1.55	2.35
-1.55	2.4
-1.55	2.45
-1.55	2.5
-1.55	2.55
-1.55	2.6
-1.55	2.65
-1.55	2.7
-1.55	2.75
-1.55	2.8
-1.55	2.85
-1.55	2.9
-1.55	2.95
-1.55	3
-1.5	-3
-1.5	-2.95
-1.5	-2.9
-1.5	-2.85
-1.5	-2.8
-1.5	-2.75
-1.5	-2.7
-1.5	-2.65
-1.5	-2.6
-1.5	-2.55
-1.5	-2.5
-1.5	-2.45
-1.5	-2.4
-1.5	-2.35
-1.5	-2.3
-1.5	-2.25
-1.5	-2.2
-1.5	-2.15
-1.5	-2.1
-1.5	-2.05
-1.5	-2
-1.5	-1.95
-1.5	-1.9
-1.5	-1.85
-1.5	-1.8
-1.5	-1.75
-1.5	-1.7
-1.5	-1.65
-1.5	-1.6
-1.5	-1.55
-1.5	-1.5
-1.5	-1.45
-1.5	-1.4
-1.5	-1.35
-1.5	-1.3
-1.5	-1.25
-1.5	-1.2
-1.5	-1.15
-1.5	-1.1
-1.5	-1.05
-1.5	-1
-1.5	-0.95
-1.5	-0.9
-1.5	-0.85
-1.5	-0.8
-1.5	-0.75
-1.5	-0.7
-1.5	-0.65
-1.5	-0.6
-1.5	-0.55
-1.5	-0.5
-1.5	-0.45
-1.5	-0.4
-1.5	-0.35
-1.5	-0.3
-1.5	-0.25
-1.5	-0.2
-1.5	-0.15
-1.5	-0.1
-1.5	-0.05
-1.5	0
-1.5	0.05
-1.5	0.1
-1.5	0.15
-1.5	0.2
-1.5	0.25
-1.5	0.3
-1.5	0.35
-1.5	0.4
-1.5	0.45
-1.5	0.5
-1.5	0.55
-1.5	0.6
-1.5	0.65
-1.5	0.7
-1.5	0.75
-1.5	0.8
-1.5	0.85
-1.5	0.9
-1.5	0.95
-1.5	1
-1.5	1.05
-1.5	1.1
-1.5	1.15
-1.5	1.2
-1.5	1.25
-1.5	1.3
-1.5	1.35
-1.5	1.4
-1.5	1.45
-1.5	1.5
-1.5	1.55
-1.5	1.6
-1.5	1.65
-1.5	1.7
-1.5	1.75
-1.5	1.8
-1.5	1.85
-1.5	1.9
-1.5	1.95
-1.5	2
-1.5	2.05
-1.5	2.1
-1.5	2.15
-1.5	2.2
-1.5	2.25
-1.5	2.3
-1.5	2.35
-1.5	2.4
-1.5	2.45
-1.5	2.5
-1.5	2.55
-1.5	2.6
-1.5	2.65
-1.5	2.7
-1.5	2.75
-1.5	2.8
-1.5	2.85
-1.5	2.9
-1.5	2.95
-1.5	3
-1.45	-3
-1.45	-2.95
-1.45	-2.9
-1.45	-2.85
-1.45	-2.8
-1.45	-2.75
-1.45	-2.7
-1.45	-2.65
-1.45	-2.6
-1.45	-2.55
-1.45	-2.5
-1.45	-2.45
-1.45	-2.4
-1.45	-2.35
-1.45	-2.3
-1.45	-2.25
-1.45	-2.2
-1.45	-2.15
-1.45	-2.1
-1.45	-2.05
-1.45	-2
-1.45	-1.95
-1.45	-1.9
-1.45	-1.85
-1.45	-1.8
-1.45	-1.75
-1.45	-1.7
-1.45	-1.65
-1.45	-1.6
-1.45	-1.55
-1.45	-1.5
-1.45	-1.45
-1.45	-1.4
-1.45	-1.35
-1.45	-1.3
-1.45	-1.25
-1.45	-1.2
-1.45	-1.15
-1.45	-1.1
-1.45	-1.05
-1.45	-1
-1.45	-0.95
-1.45	-0.9
-1.45	-0.85
-1.45	-0.8
-1.45	-0.75
-1.45	-0.7
-1.45	-0.65
-1.45	-0.6
-1.45	-0.55
-1.45	-0.5
-1.45	-0.45
-1.45	-0.4
-1.45	-0.35
-1.45	-0.3
-1.45	-0.25
-1.45	-0.2
-1.45	-0.15
-1.45	-0.1
-1.45	-0.05
-1.45	0
-1.45	0.05
-1.45	0.1
-1.45	0.15
-1.45	0.2
-1.45	0.25
-1.45	0.3
-1.45	0.35
-1.45	0.4
-1.45	0.45
-1.45	0.5
-1.45	0.55
-1.45	0.6
-1.45	0.65
-1.45	0.7
-1.45	0.75
-1.45	0.8
-1.45	0.85
-1.45	0.9
-1.45	0.95
-1.45	1
-1.45	1.05
-1.45	1.1
-1.45	1.15
-1.45	1.2
-1.45	1.25
-1.45	1.3
-1.45	1.35
-1.45	1.4
-1.45	1.45
-1.45	1.5
-1.45	1.55
-1.45	1.6
-1.45	1.65
-1.45	1.7
-1.45	1.75
-1.45	1.8
-1.45	1.85
-1.45	1.9
-1.45	1.95
-1.45	2
-1.45	2.05
-1.45	2.1
-1.45	2.15
-1.45	2.2
-1.45	2.25
-1.45	2.3
-1.45	2.35
-1.45	2.4
-1.45	2.45
-1.45	2.5
-1.45	2.55
-1.45	2.6
-1.45	2.65
-1.45	2.7
-1.45	2.75
-1.45	2.8
-1.45	2.85
-1.45	2.9
-1.45	2.95
-1.45	3
-1.4	-3
-1.4	-2.95
-1.4	-2.9
-1.4	-2.85
-1.4	-2.8
-1.4	-2.75
-1.4	-2.7
-1.4	-2.65
-1.4	-2.6
-1.4	-2.55
-1.4	-2.5
-1.4	-2.45
-1.4	-2.4
-1.4	-2.35
-1.4	-2.3
-1.4	-2.25
-1.4	-2.2
-1.4	-2.15
-1.4	-2.1
-1.4	-2.05
-1.4	-2
-1.4	-1.95
-1.4	-1.9
-1.4	-1.85
-1.4	-1.8
-1.4	-1.75
-1.4	-1.7
-1.4	-1.65
-1.4	-1.6
-1.4	-1.55
-1.4	-1.5
-1.4	-1.45
-1.4	-1.4
-1.4	-1.35
-1.4	-1.3
-1.4	-1.25
-1.4	-1.2
-1.4	-1.15
-1.4	-1.1
-1.4	-1.05
-1.4	-1
-1.4	-0.95
-1.4	-0.9
-1.4	-0.85
-1.4	-0.8
-1.4	-0.75
-1.4	-0.7
-1.4	-0.65
-1.4	-0.6
-1.4	-0.55
-1.4	-0.5
-1.4	-0.45
-1.4	-0.4
-1.4	-0.35
-1.4	-0.3
-1.4	-0.25
-1.4	-0.2
-1.4	-0.15
-1.4	-0.1
-1.4	-0.05
-1.4	0
-1.4	0.05
-1.4	0.1
